"file_name" "n_taxa" "n_sites"
"1782" "busco.18241at7399.faa.phy" 16 840
"1783" "busco.18242at7399.faa.phy" 30 808
"1784" "busco.18247at7399.faa.phy" 24 371
"1785" "busco.18248at7399.faa.phy" 22 334
"1786" "busco.1824at7399.faa.phy" 26 1656
"1787" "busco.18251at7399.faa.phy" 26 888
"1788" "busco.18259at7399.faa.phy" 22 1918
"1789" "busco.1825at7399.faa.phy" 15 3341
"1790" "busco.18260at7399.faa.phy" 29 476
"1791" "busco.18275at7399.faa.phy" 19 373
"1792" "busco.1827at7399.faa.phy" 14 2110
"1793" "busco.18280at7399.faa.phy" 33 454
"1794" "busco.18284at7399.faa.phy" 22 1228
"1795" "busco.1828at7399.faa.phy" 29 1759
"1796" "busco.18294at7399.faa.phy" 30 539
"1797" "busco.18301at7399.faa.phy" 19 611
"1798" "busco.18303at7399.faa.phy" 32 725
"1799" "busco.18315at7399.faa.phy" 26 333
"1800" "busco.1831at7399.faa.phy" 19 2078
"1801" "busco.18321at7399.faa.phy" 35 579
"1802" "busco.18322at7399.faa.phy" 29 363
"1803" "busco.18323at7399.faa.phy" 21 485
"1804" "busco.18324at7399.faa.phy" 23 414
"1805" "busco.18329at7399.faa.phy" 33 448
"1806" "busco.18335at7399.faa.phy" 21 641
"1807" "busco.18339at7399.faa.phy" 26 1315
"1808" "busco.1833at7399.faa.phy" 27 1671
"1809" "busco.1834at7399.faa.phy" 26 1428
"1810" "busco.1835at7399.faa.phy" 26 2229
"1811" "busco.1836at7399.faa.phy" 24 1715
"1812" "busco.18373at7399.faa.phy" 37 690
"1813" "busco.18374at7399.faa.phy" 25 802
"1814" "busco.18375at7399.faa.phy" 22 323
"1815" "busco.18382at7399.faa.phy" 31 1183
"1816" "busco.18385at7399.faa.phy" 23 731
"1817" "busco.1839at7399.faa.phy" 28 1365
"1818" "busco.18403at7399.faa.phy" 21 435
"1819" "busco.18407at7399.faa.phy" 18 593
"1820" "busco.18411at7399.faa.phy" 20 1362
"1821" "busco.18413at7399.faa.phy" 26 508
"1822" "busco.1841at7399.faa.phy" 25 3569
"1823" "busco.18424at7399.faa.phy" 29 381
"1824" "busco.18425at7399.faa.phy" 24 345
"1825" "busco.18427at7399.faa.phy" 15 386
"1826" "busco.18428at7399.faa.phy" 15 364
"1827" "busco.18435at7399.faa.phy" 33 759
"1828" "busco.18445at7399.faa.phy" 20 363
"1829" "busco.18447at7399.faa.phy" 12 592
"1830" "busco.18453at7399.faa.phy" 25 373
"1831" "busco.18457at7399.faa.phy" 27 671
"1832" "busco.18458at7399.faa.phy" 31 384
"1833" "busco.18462at7399.faa.phy" 32 618
"1834" "busco.18464at7399.faa.phy" 37 455
"1835" "busco.1846at7399.faa.phy" 26 1552
"1836" "busco.18479at7399.faa.phy" 30 341
"1837" "busco.18482at7399.faa.phy" 23 369
"1838" "busco.18489at7399.faa.phy" 21 567
"1839" "busco.18490at7399.faa.phy" 25 484
"1840" "busco.18494at7399.faa.phy" 30 526
"1841" "busco.18498at7399.faa.phy" 26 624
"1842" "busco.18505at7399.faa.phy" 21 406
"1843" "busco.18508at7399.faa.phy" 12 434
"1844" "busco.18526at7399.faa.phy" 28 960
"1845" "busco.18535at7399.faa.phy" 32 713
"1846" "busco.18543at7399.faa.phy" 21 667
"1847" "busco.18546at7399.faa.phy" 31 414
"1848" "busco.18548at7399.faa.phy" 35 1264
"1849" "busco.1854at7399.faa.phy" 11 2109
"1850" "busco.18557at7399.faa.phy" 28 785
"1851" "busco.18558at7399.faa.phy" 7 933
"1852" "busco.18563at7399.faa.phy" 24 327
"1853" "busco.18572at7399.faa.phy" 31 356
"1854" "busco.18574at7399.faa.phy" 11 351
"1855" "busco.18576at7399.faa.phy" 34 456
"1856" "busco.18577at7399.faa.phy" 24 1504
"1857" "busco.18585at7399.faa.phy" 28 789
"1858" "busco.18596at7399.faa.phy" 30 2044
"1859" "busco.18597at7399.faa.phy" 31 459
"1860" "busco.18600at7399.faa.phy" 28 344
"1861" "busco.18603at7399.faa.phy" 27 1230
"1862" "busco.18608at7399.faa.phy" 33 426
"1863" "busco.18616at7399.faa.phy" 25 744
"1864" "busco.18617at7399.faa.phy" 25 271
"1865" "busco.18619at7399.faa.phy" 28 287
"1866" "busco.1861at7399.faa.phy" 34 2009
"1867" "busco.18626at7399.faa.phy" 29 359
"1868" "busco.18629at7399.faa.phy" 21 351
"1869" "busco.1862at7399.faa.phy" 36 2168
"1870" "busco.18630at7399.faa.phy" 33 362
"1871" "busco.18631at7399.faa.phy" 36 4578
"1872" "busco.18633at7399.faa.phy" 14 528
"1873" "busco.18647at7399.faa.phy" 29 663
"1874" "busco.18650at7399.faa.phy" 31 888
"1875" "busco.18657at7399.faa.phy" 30 1908
"1876" "busco.18658at7399.faa.phy" 26 727
"1877" "busco.1865at7399.faa.phy" 26 1410
"1878" "busco.18660at7399.faa.phy" 33 600
"1879" "busco.18662at7399.faa.phy" 28 927
"1880" "busco.18664at7399.faa.phy" 24 830
"1881" "busco.18672at7399.faa.phy" 29 465
"1882" "busco.18673at7399.faa.phy" 32 406
"1883" "busco.18679at7399.faa.phy" 31 471
"1884" "busco.1867at7399.faa.phy" 27 2246
"1885" "busco.1868at7399.faa.phy" 11 1840
"1886" "busco.18692at7399.faa.phy" 29 602
"1887" "busco.18701at7399.faa.phy" 28 394
"1888" "busco.18703at7399.faa.phy" 35 578
"1889" "busco.18709at7399.faa.phy" 22 634
"1890" "busco.18710at7399.faa.phy" 33 614
"1891" "busco.18715at7399.faa.phy" 24 536
"1892" "busco.18716at7399.faa.phy" 31 313
"1893" "busco.18724at7399.faa.phy" 22 338
"1894" "busco.18726at7399.faa.phy" 22 428
"1895" "busco.18729at7399.faa.phy" 17 534
"1896" "busco.18731at7399.faa.phy" 29 772
"1897" "busco.18733at7399.faa.phy" 26 1105
"1898" "busco.18743at7399.faa.phy" 28 591
"1899" "busco.18749at7399.faa.phy" 29 337
"1900" "busco.18751at7399.faa.phy" 26 457
"1901" "busco.18752at7399.faa.phy" 33 315
"1902" "busco.18753at7399.faa.phy" 24 339
"1903" "busco.18759at7399.faa.phy" 27 431
"1904" "busco.18761at7399.faa.phy" 34 430
"1905" "busco.18763at7399.faa.phy" 29 394
"1906" "busco.18766at7399.faa.phy" 34 574
"1907" "busco.18769at7399.faa.phy" 33 661
"1908" "busco.18773at7399.faa.phy" 16 412
"1909" "busco.18775at7399.faa.phy" 30 313
"1910" "busco.18779at7399.faa.phy" 31 376
"1911" "busco.18791at7399.faa.phy" 27 436
"1912" "busco.18799at7399.faa.phy" 9 315
"1913" "busco.18803at7399.faa.phy" 24 389
"1914" "busco.18807at7399.faa.phy" 22 489
"1915" "busco.18808at7399.faa.phy" 37 583
"1916" "busco.1880at7399.faa.phy" 10 1573
"1917" "busco.18811at7399.faa.phy" 34 556
"1918" "busco.18824at7399.faa.phy" 28 347
"1919" "busco.18833at7399.faa.phy" 13 538
"1920" "busco.18834at7399.faa.phy" 30 338
"1921" "busco.1883at7399.faa.phy" 27 1373
"1922" "busco.18856at7399.faa.phy" 32 290
"1923" "busco.18867at7399.faa.phy" 18 2851
"1924" "busco.18869at7399.faa.phy" 22 828
"1925" "busco.1886at7399.faa.phy" 27 1451
"1926" "busco.18871at7399.faa.phy" 19 1072
"1927" "busco.18875at7399.faa.phy" 34 591
"1928" "busco.18876at7399.faa.phy" 29 326
"1929" "busco.18884at7399.faa.phy" 24 460
"1930" "busco.18887at7399.faa.phy" 33 711
"1931" "busco.18898at7399.faa.phy" 5 500
"1932" "busco.18899at7399.faa.phy" 19 1338
"1933" "busco.1889at7399.faa.phy" 11 2882
"1934" "busco.18901at7399.faa.phy" 26 801
"1935" "busco.18906at7399.faa.phy" 18 431
"1936" "busco.18909at7399.faa.phy" 37 631
"1937" "busco.1890at7399.faa.phy" 26 1359
"1938" "busco.18917at7399.faa.phy" 23 1354
"1939" "busco.1891at7399.faa.phy" 27 2033
"1940" "busco.18923at7399.faa.phy" 14 277
"1941" "busco.18935at7399.faa.phy" 27 372
"1942" "busco.18939at7399.faa.phy" 32 405
"1943" "busco.18948at7399.faa.phy" 34 743
"1944" "busco.18954at7399.faa.phy" 18 767
"1945" "busco.18958at7399.faa.phy" 27 388
"1946" "busco.1895at7399.faa.phy" 26 5217
"1947" "busco.18962at7399.faa.phy" 30 1653
"1948" "busco.18979at7399.faa.phy" 28 368
"1949" "busco.18983at7399.faa.phy" 16 894
"1950" "busco.18987at7399.faa.phy" 16 402
"1951" "busco.18988at7399.faa.phy" 32 639
"1952" "busco.1898at7399.faa.phy" 30 2672
"1953" "busco.18993at7399.faa.phy" 11 676
"1954" "busco.18996at7399.faa.phy" 34 435
"1955" "busco.1899at7399.faa.phy" 15 2112
"1956" "busco.19001at7399.faa.phy" 18 570
"1957" "busco.19011at7399.faa.phy" 27 329
"1958" "busco.19012at7399.faa.phy" 28 381
"1959" "busco.19014at7399.faa.phy" 21 381
"1960" "busco.1901at7399.faa.phy" 22 1712
"1961" "busco.19020at7399.faa.phy" 34 738
"1962" "busco.19038at7399.faa.phy" 30 303
"1963" "busco.1903at7399.faa.phy" 28 1727
"1964" "busco.19049at7399.faa.phy" 29 489
"1965" "busco.19052at7399.faa.phy" 31 1205
"1966" "busco.19068at7399.faa.phy" 16 437
"1967" "busco.19071at7399.faa.phy" 23 509
"1968" "busco.19073at7399.faa.phy" 30 437
"1969" "busco.19090at7399.faa.phy" 16 400
"1970" "busco.19107at7399.faa.phy" 35 1401
"1971" "busco.19108at7399.faa.phy" 25 1917
"1972" "busco.19119at7399.faa.phy" 21 337
"1973" "busco.1911at7399.faa.phy" 28 1962
"1974" "busco.19129at7399.faa.phy" 24 578
"1975" "busco.19131at7399.faa.phy" 30 445
"1976" "busco.19142at7399.faa.phy" 24 496
"1977" "busco.19150at7399.faa.phy" 16 605
"1978" "busco.19151at7399.faa.phy" 22 545
"1979" "busco.19162at7399.faa.phy" 28 365
"1980" "busco.19165at7399.faa.phy" 29 376
"1981" "busco.19166at7399.faa.phy" 18 659
"1982" "busco.19175at7399.faa.phy" 33 621
"1983" "busco.19180at7399.faa.phy" 30 307
"1984" "busco.19181at7399.faa.phy" 28 669
"1985" "busco.19186at7399.faa.phy" 31 406
"1986" "busco.19187at7399.faa.phy" 19 1563
"1987" "busco.19189at7399.faa.phy" 26 315
"1988" "busco.19191at7399.faa.phy" 26 878
"1989" "busco.19192at7399.faa.phy" 25 702
"1990" "busco.19198at7399.faa.phy" 22 402
"1991" "busco.191at7399.faa.phy" 28 4384
"1992" "busco.19203at7399.faa.phy" 19 1411
"1993" "busco.19210at7399.faa.phy" 28 581
"1994" "busco.1921at7399.faa.phy" 22 1433
"1995" "busco.19224at7399.faa.phy" 27 1414
"1996" "busco.19226at7399.faa.phy" 19 464
"1997" "busco.19227at7399.faa.phy" 27 338
"1998" "busco.19233at7399.faa.phy" 17 362
"1999" "busco.19234at7399.faa.phy" 37 381
"2000" "busco.19239at7399.faa.phy" 27 492
"2001" "busco.1923at7399.faa.phy" 21 3098
"2002" "busco.19240at7399.faa.phy" 34 601
"2003" "busco.19260at7399.faa.phy" 25 313
"2004" "busco.19264at7399.faa.phy" 32 469
"2005" "busco.19265at7399.faa.phy" 30 362
"2006" "busco.19266at7399.faa.phy" 25 825
"2007" "busco.1926at7399.faa.phy" 7 2949
"2008" "busco.19270at7399.faa.phy" 12 595
"2009" "busco.19279at7399.faa.phy" 7 831
"2010" "busco.19283at7399.faa.phy" 21 451
"2011" "busco.19289at7399.faa.phy" 32 348
"2012" "busco.19291at7399.faa.phy" 28 344
"2013" "busco.19293at7399.faa.phy" 31 319
"2014" "busco.19298at7399.faa.phy" 30 403
"2015" "busco.19311at7399.faa.phy" 15 619
"2016" "busco.19312at7399.faa.phy" 28 634
"2017" "busco.19316at7399.faa.phy" 11 470
"2018" "busco.1931at7399.faa.phy" 24 1605
"2019" "busco.19322at7399.faa.phy" 20 492
"2020" "busco.19325at7399.faa.phy" 31 394
"2021" "busco.19329at7399.faa.phy" 15 618
"2022" "busco.19330at7399.faa.phy" 34 447
"2023" "busco.19333at7399.faa.phy" 8 432
"2024" "busco.19334at7399.faa.phy" 35 544
"2025" "busco.19342at7399.faa.phy" 24 626
"2026" "busco.1934at7399.faa.phy" 19 2180
"2027" "busco.19350at7399.faa.phy" 30 320
"2028" "busco.19352at7399.faa.phy" 33 294
"2029" "busco.19353at7399.faa.phy" 24 329
"2030" "busco.19356at7399.faa.phy" 24 349
"2031" "busco.19358at7399.faa.phy" 32 406
"2032" "busco.19367at7399.faa.phy" 31 266
"2033" "busco.19381at7399.faa.phy" 32 439
"2034" "busco.19384at7399.faa.phy" 22 934
"2035" "busco.1939at7399.faa.phy" 26 1538
"2036" "busco.19407at7399.faa.phy" 25 326
"2037" "busco.19408at7399.faa.phy" 10 434
"2038" "busco.19410at7399.faa.phy" 32 423
"2039" "busco.19415at7399.faa.phy" 33 1341
"2040" "busco.19419at7399.faa.phy" 13 432
"2041" "busco.19424at7399.faa.phy" 13 1463
"2042" "busco.19425at7399.faa.phy" 5 536
"2043" "busco.19426at7399.faa.phy" 26 276
"2044" "busco.1942at7399.faa.phy" 33 1227
"2045" "busco.19436at7399.faa.phy" 23 435
"2046" "busco.19443at7399.faa.phy" 35 592
"2047" "busco.19445at7399.faa.phy" 30 364
"2048" "busco.1944at7399.faa.phy" 23 1198
"2049" "busco.19450at7399.faa.phy" 33 801
"2050" "busco.19457at7399.faa.phy" 29 331
"2051" "busco.19474at7399.faa.phy" 34 407
"2052" "busco.19478at7399.faa.phy" 34 1720
"2053" "busco.19483at7399.faa.phy" 25 332
"2054" "busco.1948at7399.faa.phy" 11 4077
"2055" "busco.19490at7399.faa.phy" 28 510
"2056" "busco.19493at7399.faa.phy" 26 416
"2057" "busco.1949at7399.faa.phy" 33 1610
"2058" "busco.19504at7399.faa.phy" 35 1320
"2059" "busco.19509at7399.faa.phy" 30 476
"2060" "busco.19512at7399.faa.phy" 18 2323
"2061" "busco.19514at7399.faa.phy" 32 382
"2062" "busco.19518at7399.faa.phy" 25 764
"2063" "busco.19532at7399.faa.phy" 28 1504
"2064" "busco.19535at7399.faa.phy" 29 416
"2065" "busco.19536at7399.faa.phy" 22 535
"2066" "busco.19555at7399.faa.phy" 22 669
"2067" "busco.19563at7399.faa.phy" 30 1011
"2068" "busco.19564at7399.faa.phy" 30 312
"2069" "busco.19567at7399.faa.phy" 15 400
"2070" "busco.1957at7399.faa.phy" 24 1540
"2071" "busco.19583at7399.faa.phy" 6 425
"2072" "busco.19588at7399.faa.phy" 21 573
"2073" "busco.19589at7399.faa.phy" 29 684
"2074" "busco.19591at7399.faa.phy" 11 588
"2075" "busco.19594at7399.faa.phy" 26 1496
"2076" "busco.1959at7399.faa.phy" 32 1219
"2077" "busco.19600at7399.faa.phy" 33 329
"2078" "busco.19602at7399.faa.phy" 33 695
"2079" "busco.19610at7399.faa.phy" 26 573
"2080" "busco.19617at7399.faa.phy" 28 851
"2081" "busco.19618at7399.faa.phy" 28 566
"2082" "busco.19619at7399.faa.phy" 29 414
"2083" "busco.19624at7399.faa.phy" 14 585
"2084" "busco.19629at7399.faa.phy" 23 509
"2085" "busco.19634at7399.faa.phy" 31 516
"2086" "busco.19636at7399.faa.phy" 20 606
"2087" "busco.19639at7399.faa.phy" 32 663
"2088" "busco.19640at7399.faa.phy" 17 1301
"2089" "busco.19641at7399.faa.phy" 13 643
"2090" "busco.19652at7399.faa.phy" 26 279
"2091" "busco.19654at7399.faa.phy" 18 277
"2092" "busco.19657at7399.faa.phy" 12 410
"2093" "busco.19658at7399.faa.phy" 30 453
"2094" "busco.19666at7399.faa.phy" 25 775
"2095" "busco.1966at7399.faa.phy" 33 2196
"2096" "busco.19673at7399.faa.phy" 33 907
"2097" "busco.19677at7399.faa.phy" 30 308
"2098" "busco.19678at7399.faa.phy" 17 452
"2099" "busco.19679at7399.faa.phy" 31 423
"2100" "busco.19685at7399.faa.phy" 33 391
"2101" "busco.19692at7399.faa.phy" 33 521
"2102" "busco.19695at7399.faa.phy" 32 340
"2103" "busco.1969at7399.faa.phy" 24 1520
"2104" "busco.19701at7399.faa.phy" 24 1702
"2105" "busco.19702at7399.faa.phy" 32 344
"2106" "busco.19712at7399.faa.phy" 4 659
"2107" "busco.19719at7399.faa.phy" 31 543
"2108" "busco.1971at7399.faa.phy" 24 1433
"2109" "busco.19737at7399.faa.phy" 31 400
"2110" "busco.19742at7399.faa.phy" 32 487
"2111" "busco.19748at7399.faa.phy" 17 482
"2112" "busco.19753at7399.faa.phy" 37 874
"2113" "busco.19756at7399.faa.phy" 31 812
"2114" "busco.19757at7399.faa.phy" 26 1022
"2115" "busco.19760at7399.faa.phy" 20 445
"2116" "busco.19769at7399.faa.phy" 34 2180
"2117" "busco.19776at7399.faa.phy" 26 1045
"2118" "busco.19785at7399.faa.phy" 34 397
"2119" "busco.1978at7399.faa.phy" 29 1575
"2120" "busco.19797at7399.faa.phy" 25 602
"2121" "busco.19798at7399.faa.phy" 27 597
"2122" "busco.19809at7399.faa.phy" 25 408
"2123" "busco.19810at7399.faa.phy" 30 536
"2124" "busco.19811at7399.faa.phy" 17 299
"2125" "busco.19814at7399.faa.phy" 32 477
"2126" "busco.19817at7399.faa.phy" 32 365
"2127" "busco.19832at7399.faa.phy" 33 592
"2128" "busco.19833at7399.faa.phy" 30 349
"2129" "busco.19838at7399.faa.phy" 21 321
"2130" "busco.19843at7399.faa.phy" 27 1648
"2131" "busco.19846at7399.faa.phy" 27 453
"2132" "busco.19858at7399.faa.phy" 24 1817
"2133" "busco.19859at7399.faa.phy" 28 306
"2134" "busco.19861at7399.faa.phy" 30 292
"2135" "busco.19862at7399.faa.phy" 31 298
"2136" "busco.19867at7399.faa.phy" 23 640
"2137" "busco.19888at7399.faa.phy" 27 285
"2138" "busco.19897at7399.faa.phy" 18 448
"2139" "busco.198at7399.faa.phy" 17 5502
"2140" "busco.19900at7399.faa.phy" 27 474
"2141" "busco.19926at7399.faa.phy" 31 630
"2142" "busco.19928at7399.faa.phy" 34 492
"2143" "busco.19952at7399.faa.phy" 29 322
"2144" "busco.19954at7399.faa.phy" 29 481
"2145" "busco.1995at7399.faa.phy" 29 1268
"2146" "busco.19966at7399.faa.phy" 29 608
"2147" "busco.19973at7399.faa.phy" 19 307
"2148" "busco.19976at7399.faa.phy" 24 386
"2149" "busco.19977at7399.faa.phy" 28 580
"2150" "busco.19978at7399.faa.phy" 24 678
"2151" "busco.19992at7399.faa.phy" 31 517
"2152" "busco.19995at7399.faa.phy" 24 336
"2153" "busco.19999at7399.faa.phy" 27 1179
"2154" "busco.1999at7399.faa.phy" 27 1863
"2155" "busco.1at7399.faa.phy" 31 9118
"2156" "busco.20001at7399.faa.phy" 28 448
"2157" "busco.20007at7399.faa.phy" 34 708
"2158" "busco.20015at7399.faa.phy" 31 751
"2159" "busco.20017at7399.faa.phy" 35 631
"2160" "busco.20030at7399.faa.phy" 32 755
"2161" "busco.20048at7399.faa.phy" 25 372
"2162" "busco.20053at7399.faa.phy" 29 861
"2163" "busco.20056at7399.faa.phy" 19 719
"2164" "busco.20065at7399.faa.phy" 35 976
"2165" "busco.2007at7399.faa.phy" 17 1644
"2166" "busco.20092at7399.faa.phy" 23 520
"2167" "busco.20096at7399.faa.phy" 28 637
"2168" "busco.20097at7399.faa.phy" 30 895
"2169" "busco.2010at7399.faa.phy" 25 1612
"2170" "busco.20119at7399.faa.phy" 31 695
"2171" "busco.2011at7399.faa.phy" 27 1417
"2172" "busco.20123at7399.faa.phy" 27 613
"2173" "busco.20127at7399.faa.phy" 27 315
"2174" "busco.20128at7399.faa.phy" 21 310
"2175" "busco.20131at7399.faa.phy" 23 1264
"2176" "busco.20138at7399.faa.phy" 18 686
"2177" "busco.20139at7399.faa.phy" 26 538
"2178" "busco.20153at7399.faa.phy" 30 1216
"2179" "busco.20161at7399.faa.phy" 27 486
"2180" "busco.2016at7399.faa.phy" 25 1617
"2181" "busco.20183at7399.faa.phy" 27 313
"2182" "busco.20187at7399.faa.phy" 30 292
"2183" "busco.20199at7399.faa.phy" 33 404
"2184" "busco.20202at7399.faa.phy" 29 347
"2185" "busco.20209at7399.faa.phy" 30 730
"2186" "busco.20210at7399.faa.phy" 17 643
"2187" "busco.2021at7399.faa.phy" 23 1623
"2188" "busco.20224at7399.faa.phy" 27 360
"2189" "busco.20239at7399.faa.phy" 17 280
"2190" "busco.2023at7399.faa.phy" 31 1167
"2191" "busco.20246at7399.faa.phy" 26 856
"2192" "busco.2024at7399.faa.phy" 35 1949
"2193" "busco.20257at7399.faa.phy" 28 559
"2194" "busco.20266at7399.faa.phy" 17 255
"2195" "busco.20271at7399.faa.phy" 29 336
"2196" "busco.20276at7399.faa.phy" 33 433
"2197" "busco.20277at7399.faa.phy" 28 414
"2198" "busco.20280at7399.faa.phy" 25 537
"2199" "busco.20281at7399.faa.phy" 24 913
"2200" "busco.20287at7399.faa.phy" 33 386
"2201" "busco.20294at7399.faa.phy" 28 409
"2202" "busco.20295at7399.faa.phy" 22 336
"2203" "busco.20308at7399.faa.phy" 31 509
"2204" "busco.20311at7399.faa.phy" 34 688
"2205" "busco.20332at7399.faa.phy" 28 449
"2206" "busco.20336at7399.faa.phy" 12 843
"2207" "busco.20345at7399.faa.phy" 31 458
"2208" "busco.20356at7399.faa.phy" 29 329
"2209" "busco.20368at7399.faa.phy" 32 437
"2210" "busco.2036at7399.faa.phy" 13 1312
"2211" "busco.20370at7399.faa.phy" 8 429
"2212" "busco.20372at7399.faa.phy" 27 556
"2213" "busco.20378at7399.faa.phy" 24 305
"2214" "busco.2038at7399.faa.phy" 25 2192
"2215" "busco.20392at7399.faa.phy" 19 410
"2216" "busco.20393at7399.faa.phy" 17 684
"2217" "busco.20396at7399.faa.phy" 27 433
"2218" "busco.20409at7399.faa.phy" 22 523
"2219" "busco.2040at7399.faa.phy" 33 1717
"2220" "busco.20413at7399.faa.phy" 26 293
"2221" "busco.20419at7399.faa.phy" 20 698
"2222" "busco.20427at7399.faa.phy" 18 339
"2223" "busco.20444at7399.faa.phy" 27 287
"2224" "busco.20449at7399.faa.phy" 34 606
"2225" "busco.20450at7399.faa.phy" 26 296
"2226" "busco.20453at7399.faa.phy" 35 356
"2227" "busco.20454at7399.faa.phy" 20 385
"2228" "busco.20456at7399.faa.phy" 36 357
"2229" "busco.20465at7399.faa.phy" 13 569
"2230" "busco.20474at7399.faa.phy" 31 715
"2231" "busco.20475at7399.faa.phy" 16 494
"2232" "busco.20482at7399.faa.phy" 22 404
"2233" "busco.20483at7399.faa.phy" 29 401
"2234" "busco.20484at7399.faa.phy" 28 777
"2235" "busco.20486at7399.faa.phy" 34 511
"2236" "busco.20492at7399.faa.phy" 33 500
"2237" "busco.20494at7399.faa.phy" 21 527
"2238" "busco.20500at7399.faa.phy" 32 915
"2239" "busco.20502at7399.faa.phy" 27 780
"2240" "busco.20504at7399.faa.phy" 22 631
"2241" "busco.20513at7399.faa.phy" 18 357
"2242" "busco.20519at7399.faa.phy" 28 675
"2243" "busco.20520at7399.faa.phy" 19 800
"2244" "busco.20525at7399.faa.phy" 31 832
"2245" "busco.20529at7399.faa.phy" 36 936
"2246" "busco.20538at7399.faa.phy" 29 346
"2247" "busco.20544at7399.faa.phy" 12 446
"2248" "busco.20547at7399.faa.phy" 28 435
"2249" "busco.20551at7399.faa.phy" 27 435
"2250" "busco.20553at7399.faa.phy" 26 643
"2251" "busco.20559at7399.faa.phy" 24 284
"2252" "busco.2055at7399.faa.phy" 12 1836
"2253" "busco.20560at7399.faa.phy" 26 287
"2254" "busco.20561at7399.faa.phy" 26 262
"2255" "busco.20563at7399.faa.phy" 34 308
"2256" "busco.20566at7399.faa.phy" 25 341
"2257" "busco.20567at7399.faa.phy" 4 517
"2258" "busco.20568at7399.faa.phy" 21 467
"2259" "busco.20570at7399.faa.phy" 25 566
"2260" "busco.20579at7399.faa.phy" 17 393
"2261" "busco.20580at7399.faa.phy" 13 379
"2262" "busco.20585at7399.faa.phy" 30 825
"2263" "busco.20590at7399.faa.phy" 33 646
"2264" "busco.20598at7399.faa.phy" 32 498
"2265" "busco.205at7399.faa.phy" 19 3069
"2266" "busco.20600at7399.faa.phy" 30 363
"2267" "busco.20607at7399.faa.phy" 37 601
"2268" "busco.2060at7399.faa.phy" 18 1377
"2269" "busco.20629at7399.faa.phy" 35 794
"2270" "busco.20633at7399.faa.phy" 20 547
"2271" "busco.20634at7399.faa.phy" 26 374
"2272" "busco.2064at7399.faa.phy" 32 2114
"2273" "busco.20654at7399.faa.phy" 25 289
"2274" "busco.20656at7399.faa.phy" 22 399
"2275" "busco.20657at7399.faa.phy" 35 1044
"2276" "busco.20658at7399.faa.phy" 22 320
"2277" "busco.20661at7399.faa.phy" 29 1634
"2278" "busco.20664at7399.faa.phy" 29 477
"2279" "busco.20684at7399.faa.phy" 18 312
"2280" "busco.20685at7399.faa.phy" 28 830
"2281" "busco.20689at7399.faa.phy" 33 493
"2282" "busco.20693at7399.faa.phy" 23 439
"2283" "busco.20703at7399.faa.phy" 29 2508
"2284" "busco.20710at7399.faa.phy" 13 258
"2285" "busco.20725at7399.faa.phy" 34 395
"2286" "busco.20727at7399.faa.phy" 32 625
"2287" "busco.20728at7399.faa.phy" 24 1808
"2288" "busco.20735at7399.faa.phy" 10 404
"2289" "busco.20736at7399.faa.phy" 27 333
"2290" "busco.20738at7399.faa.phy" 34 309
"2291" "busco.20744at7399.faa.phy" 25 385
"2292" "busco.20745at7399.faa.phy" 27 490
"2293" "busco.20767at7399.faa.phy" 5 636
"2294" "busco.20776at7399.faa.phy" 27 996
"2295" "busco.20781at7399.faa.phy" 16 388
"2296" "busco.20788at7399.faa.phy" 30 353
"2297" "busco.20790at7399.faa.phy" 32 368
"2298" "busco.20798at7399.faa.phy" 35 343
